region,date,confirm
Bacgiang,2021-08-09,0
Backan,2021-08-09,0
Baclieu,2021-08-09,1
Bacninh,2021-08-09,0
Bariavungtau,2021-08-09,242
Bentre,2021-08-09,0
Binhduong,2021-08-09,2887
Binhphuoc,2021-08-09,5
Binhthuan,2021-08-09,34
Camau,2021-08-09,1
Cantho,2021-08-09,98
Caobang,2021-08-09,0
Daklak,2021-08-09,3
Daknong,2021-08-09,14
Danang,2021-08-09,60
Dienbien,2021-08-09,0
Dongnai,2021-08-09,538
Dongthap,2021-08-09,79
Gialai,2021-08-09,14
Hagiang,2021-08-09,0
Haiduong,2021-08-09,12
Haiphong,2021-08-09,0
Hanam,2021-08-09,0
Hanoi,2021-08-09,78
Hatinh,2021-08-09,15
Haugiang,2021-08-09,18
Hoabinh,2021-08-09,0
Hochiminh,2021-08-09,3993
Hungyen,2021-08-09,0
Khanhhoa,2021-08-09,33
Kiengiang,2021-08-09,20
Kontum,2021-08-09,0
Laichau,2021-08-09,0
Lamdong,2021-08-09,30
Langson,2021-08-09,0
Laocai,2021-08-09,1
Longan,2021-08-09,287
Namdinh,2021-08-09,0
Nghean,2021-08-09,12
Ninhbinh,2021-08-09,10
Ninhthuan,2021-08-09,0
Phutho,2021-08-09,0
Phuyen,2021-08-09,84
Quangbinh,2021-08-09,3
Quangnam,2021-08-09,11
Quangngai,2021-08-09,18
Quangninh,2021-08-09,0
Quangtri,2021-08-09,0
Soctrang,2021-08-09,0
Sonla,2021-08-09,1
Tayninh,2021-08-09,290
Thaibinh,2021-08-09,2
Thainguyen,2021-08-09,0
Thanhhoa,2021-08-09,0
Thuathienhue,2021-08-09,27
Tiengiang,2021-08-09,251
Travinh,2021-08-09,15
Tuyenquang,2021-08-09,0
Vinhlong,2021-08-09,57
Vinhphuc,2021-08-09,0
Yenbai,2021-08-09,0
Angiang,2021-08-10,53
Bacgiang,2021-08-10,0
Backan,2021-08-10,0
Baclieu,2021-08-10,4
Bacninh,2021-08-10,0
Bariavungtau,2021-08-10,109
Bentre,2021-08-10,107
Binhduong,2021-08-10,1325
Binhphuoc,2021-08-10,0
Binhthuan,2021-08-10,63
Camau,2021-08-10,2
Cantho,2021-08-10,106
Caobang,2021-08-10,0
Daklak,2021-08-10,55
Daknong,2021-08-10,17
Danang,2021-08-10,74
Dienbien,2021-08-10,0
Dongnai,2021-08-10,732
Dongthap,2021-08-10,101
Gialai,2021-08-10,43
Hagiang,2021-08-10,0
Haiduong,2021-08-10,8
Haiphong,2021-08-10,0
Hanam,2021-08-10,0
Hanoi,2021-08-10,61
Hatinh,2021-08-10,15
Haugiang,2021-08-10,19
Hoabinh,2021-08-10,0
Hochiminh,2021-08-10,3957
Hungyen,2021-08-10,0
Khanhhoa,2021-08-10,0
Kiengiang,2021-08-10,29
Kontum,2021-08-10,0
Laichau,2021-08-10,0
Lamdong,2021-08-10,18
Langson,2021-08-10,0
Laocai,2021-08-10,12
Longan,2021-08-10,890
Namdinh,2021-08-10,1
Nghean,2021-08-10,128
Ninhbinh,2021-08-10,0
Ninhthuan,2021-08-10,61
Phutho,2021-08-10,0
Phuyen,2021-08-10,37
Quangbinh,2021-08-10,1
Quangnam,2021-08-10,8
Quangngai,2021-08-10,11
Quangninh,2021-08-10,0
Quangtri,2021-08-10,0
Soctrang,2021-08-10,64
Sonla,2021-08-10,2
Tayninh,2021-08-10,106
Thaibinh,2021-08-10,4
Thainguyen,2021-08-10,0
Thanhhoa,2021-08-10,0
Thuathienhue,2021-08-10,5
Tiengiang,2021-08-10,100
Travinh,2021-08-10,8
Tuyenquang,2021-08-10,0
Vinhlong,2021-08-10,52
Vinhphuc,2021-08-10,0
Yenbai,2021-08-10,0
Angiang,2021-08-11,42
Bacgiang,2021-08-11,0
Backan,2021-08-11,0
Baclieu,2021-08-11,2
Bacninh,2021-08-11,0
Bariavungtau,2021-08-11,181
Bentre,2021-08-11,0
Binhduong,2021-08-11,1897
Binhphuoc,2021-08-11,19
Binhthuan,2021-08-11,68
Camau,2021-08-11,1
Cantho,2021-08-11,103
Caobang,2021-08-11,0
Daklak,2021-08-11,0
Daknong,2021-08-11,0
Danang,2021-08-11,56
Dienbien,2021-08-11,0
Dongnai,2021-08-11,979
Dongthap,2021-08-11,191
Gialai,2021-08-11,0
Hagiang,2021-08-11,0
Haiduong,2021-08-11,4
Haiphong,2021-08-11,0
Hanam,2021-08-11,0
Hanoi,2021-08-11,40
Hatinh,2021-08-11,9
Haugiang,2021-08-11,0
Hoabinh,2021-08-11,0
Hochiminh,2021-08-11,3416
Hungyen,2021-08-11,0
Khanhhoa,2021-08-11,103
Kiengiang,2021-08-11,12
Kontum,2021-08-11,0
Laichau,2021-08-11,0
Lamdong,2021-08-11,0
Langson,2021-08-11,1
Laocai,2021-08-11,0
Longan,2021-08-11,963
Namdinh,2021-08-11,3
Nghean,2021-08-11,16
Ninhbinh,2021-08-11,0
Ninhthuan,2021-08-11,19
Phutho,2021-08-11,0
Phuyen,2021-08-11,66
Quangbinh,2021-08-11,0
Quangnam,2021-08-11,4
Quangngai,2021-08-11,14
Quangninh,2021-08-11,0
Quangtri,2021-08-11,1
Soctrang,2021-08-11,0
Sonla,2021-08-11,19
Tayninh,2021-08-11,263
Thaibinh,2021-08-11,0
Thainguyen,2021-08-11,0
Thanhhoa,2021-08-11,13
Thuathienhue,2021-08-11,1
Tiengiang,2021-08-11,177
Travinh,2021-08-11,0
Tuyenquang,2021-08-11,0
Vinhlong,2021-08-11,63
Vinhphuc,2021-08-11,0
Yenbai,2021-08-11,0
Angiang,2021-08-12,16
Bacgiang,2021-08-12,0
Backan,2021-08-12,0
Baclieu,2021-08-12,3
Bacninh,2021-08-12,0
Bariavungtau,2021-08-12,0
Bentre,2021-08-12,34
Binhduong,2021-08-12,3028
Binhphuoc,2021-08-12,6
Binhthuan,2021-08-12,32
Camau,2021-08-12,1
Cantho,2021-08-12,128
Caobang,2021-08-12,0
Daklak,2021-08-12,30
Daknong,2021-08-12,6
Danang,2021-08-12,78
Dienbien,2021-08-12,0
Dongnai,2021-08-12,1074
Dongthap,2021-08-12,132
Gialai,2021-08-12,9
Hagiang,2021-08-12,0
Haiduong,2021-08-12,1
Haiphong,2021-08-12,0
Hanam,2021-08-12,0
Hanoi,2021-08-12,78
Hatinh,2021-08-12,8
Haugiang,2021-08-12,14
Hoabinh,2021-08-12,0
Hochiminh,2021-08-12,3850
Hungyen,2021-08-12,1
Khanhhoa,2021-08-12,173
Kiengiang,2021-08-12,23
Kontum,2021-08-12,1
Laichau,2021-08-12,0
Lamdong,2021-08-12,22
Langson,2021-08-12,0
Laocai,2021-08-12,1
Longan,2021-08-12,354
Namdinh,2021-08-12,2
Nghean,2021-08-12,14
Ninhbinh,2021-08-12,1
Ninhthuan,2021-08-12,24
Phutho,2021-08-12,0
Phuyen,2021-08-12,46
Quangbinh,2021-08-12,5
Quangnam,2021-08-12,2
Quangngai,2021-08-12,16
Quangninh,2021-08-12,0
Quangtri,2021-08-12,0
Soctrang,2021-08-12,20
Sonla,2021-08-12,0
Tayninh,2021-08-12,79
Thaibinh,2021-08-12,6
Thainguyen,2021-08-12,0
Thanhhoa,2021-08-12,6
Thuathienhue,2021-08-12,20
Tiengiang,2021-08-12,212
Travinh,2021-08-12,91
Tuyenquang,2021-08-12,0
Vinhlong,2021-08-12,0
Vinhphuc,2021-08-12,0
Yenbai,2021-08-12,0
Angiang,2021-08-13,61
Bacgiang,2021-08-13,0
Backan,2021-08-13,0
Baclieu,2021-08-13,5
Bacninh,2021-08-13,0
Bariavungtau,2021-08-13,69
Bentre,2021-08-13,0
Binhduong,2021-08-13,2816
Binhphuoc,2021-08-13,7
Binhthuan,2021-08-13,28
Camau,2021-08-13,1
Cantho,2021-08-13,142
Caobang,2021-08-13,0
Daklak,2021-08-13,7
Daknong,2021-08-13,16
Danang,2021-08-13,58
Dienbien,2021-08-13,0
Dongnai,2021-08-13,808
Dongthap,2021-08-13,152
Gialai,2021-08-13,18
Hagiang,2021-08-13,0
Haiduong,2021-08-13,4
Haiphong,2021-08-13,0
Hanam,2021-08-13,0
Hanoi,2021-08-13,97
Hatinh,2021-08-13,15
Haugiang,2021-08-13,3
Hoabinh,2021-08-13,0
Hochiminh,2021-08-13,3532
Hungyen,2021-08-13,22
Khanhhoa,2021-08-13,243
Kiengiang,2021-08-13,8
Kontum,2021-08-13,0
Laichau,2021-08-13,0
Lamdong,2021-08-13,2
Langson,2021-08-13,4
Laocai,2021-08-13,1
Longan,2021-08-13,623
Namdinh,2021-08-13,1
Nghean,2021-08-13,14
Ninhbinh,2021-08-13,0
Ninhthuan,2021-08-13,7
Phutho,2021-08-13,0
Phuyen,2021-08-13,64
Quangbinh,2021-08-13,4
Quangnam,2021-08-13,4
Quangngai,2021-08-13,10
Quangninh,2021-08-13,0
Quangtri,2021-08-13,8
Soctrang,2021-08-13,0
Sonla,2021-08-13,0
Tayninh,2021-08-13,61
Thaibinh,2021-08-13,0
Thainguyen,2021-08-13,0
Thanhhoa,2021-08-13,4
Thuathienhue,2021-08-13,31
Tiengiang,2021-08-13,0
Travinh,2021-08-13,140
Tuyenquang,2021-08-13,0
Vinhlong,2021-08-13,71
Vinhphuc,2021-08-13,0
Yenbai,2021-08-13,0
Angiang,2021-08-14,35
Bacgiang,2021-08-14,0
Backan,2021-08-14,0
Baclieu,2021-08-14,3
Bacninh,2021-08-14,1
Bariavungtau,2021-08-14,79
Bentre,2021-08-14,40
Binhduong,2021-08-14,2029
Binhphuoc,2021-08-14,5
Binhthuan,2021-08-14,36
Camau,2021-08-14,2
Cantho,2021-08-14,164
Caobang,2021-08-14,0
Daklak,2021-08-14,26
Daknong,2021-08-14,0
Danang,2021-08-14,87
Dienbien,2021-08-14,0
Dongnai,2021-08-14,1023
Dongthap,2021-08-14,120
Gialai,2021-08-14,70
Hagiang,2021-08-14,0
Haiduong,2021-08-14,3
Haiphong,2021-08-14,0
Hanam,2021-08-14,0
Hanoi,2021-08-14,40
Hatinh,2021-08-14,0
Haugiang,2021-08-14,0
Hoabinh,2021-08-14,0
Hochiminh,2021-08-14,4231
Hungyen,2021-08-14,0
Khanhhoa,2021-08-14,164
Kiengiang,2021-08-14,32
Kontum,2021-08-14,0
Laichau,2021-08-14,0
Lamdong,2021-08-14,14
Langson,2021-08-14,2
Laocai,2021-08-14,2
Longan,2021-08-14,653
Namdinh,2021-08-14,8
Nghean,2021-08-14,12
Ninhbinh,2021-08-14,0
Ninhthuan,2021-08-14,22
Phutho,2021-08-14,0
Phuyen,2021-08-14,40
Quangbinh,2021-08-14,1
Quangnam,2021-08-14,0
Quangngai,2021-08-14,35
Quangninh,2021-08-14,0
Quangtri,2021-08-14,4
Soctrang,2021-08-14,0
Sonla,2021-08-14,17
Tayninh,2021-08-14,97
Thaibinh,2021-08-14,2
Thainguyen,2021-08-14,0
Thanhhoa,2021-08-14,3
Thuathienhue,2021-08-14,57
Tiengiang,2021-08-14,461
Travinh,2021-08-14,16
Tuyenquang,2021-08-14,0
Vinhlong,2021-08-14,57
Vinhphuc,2021-08-14,0
Yenbai,2021-08-14,0
Angiang,2021-08-15,34
Bacgiang,2021-08-15,0
Backan,2021-08-15,0
Baclieu,2021-08-15,0
Bacninh,2021-08-15,21
Bariavungtau,2021-08-15,16
Bentre,2021-08-15,60
Binhduong,2021-08-15,2358
Binhphuoc,2021-08-15,4
Binhthuan,2021-08-15,39
Camau,2021-08-15,6
Cantho,2021-08-15,170
Caobang,2021-08-15,0
Daklak,2021-08-15,0
Daknong,2021-08-15,13
Danang,2021-08-15,83
Dienbien,2021-08-15,0
Dongnai,2021-08-15,546
Dongthap,2021-08-15,271
Gialai,2021-08-15,8
Hagiang,2021-08-15,0
Haiduong,2021-08-15,5
Haiphong,2021-08-15,0
Hanam,2021-08-15,0
Hanoi,2021-08-15,39
Hatinh,2021-08-15,14
Haugiang,2021-08-15,10
Hoabinh,2021-08-15,0
Hochiminh,2021-08-15,4516
Hungyen,2021-08-15,1
Khanhhoa,2021-08-15,166
Kiengiang,2021-08-15,19
Kontum,2021-08-15,0
Laichau,2021-08-15,0
Lamdong,2021-08-15,11
Langson,2021-08-15,0
Laocai,2021-08-15,18
Longan,2021-08-15,514
Namdinh,2021-08-15,0
Nghean,2021-08-15,27
Ninhbinh,2021-08-15,1
Ninhthuan,2021-08-15,22
Phutho,2021-08-15,0
Phuyen,2021-08-15,27
Quangbinh,2021-08-15,2
Quangnam,2021-08-15,26
Quangngai,2021-08-15,34
Quangninh,2021-08-15,0
Quangtri,2021-08-15,8
Soctrang,2021-08-15,82
Sonla,2021-08-15,0
Tayninh,2021-08-15,159
Thaibinh,2021-08-15,2
Thainguyen,2021-08-15,0
Thanhhoa,2021-08-15,2
Thuathienhue,2021-08-15,8
Tiengiang,2021-08-15,209
Travinh,2021-08-15,0
Tuyenquang,2021-08-15,0
Vinhlong,2021-08-15,0
Vinhphuc,2021-08-15,0
Yenbai,2021-08-15,0
Angiang,2021-08-16,87
Bacgiang,2021-08-16,0
Backan,2021-08-16,0
Baclieu,2021-08-16,2
Bacninh,2021-08-16,11
Bariavungtau,2021-08-16,0
Bentre,2021-08-16,0
Binhduong,2021-08-16,2522
Binhphuoc,2021-08-16,6
Binhthuan,2021-08-16,33
Camau,2021-08-16,4
Cantho,2021-08-16,86
Caobang,2021-08-16,0
Daklak,2021-08-16,11
Daknong,2021-08-16,0
Danang,2021-08-16,96
Dienbien,2021-08-16,0
Dongnai,2021-08-16,588
Dongthap,2021-08-16,158
Gialai,2021-08-16,25
Hagiang,2021-08-16,0
Haiduong,2021-08-16,1
Haiphong,2021-08-16,0
Hanam,2021-08-16,1
Hanoi,2021-08-16,50
Hatinh,2021-08-16,17
Haugiang,2021-08-16,6
Hoabinh,2021-08-16,0
Hochiminh,2021-08-16,3341
Hungyen,2021-08-16,0
Khanhhoa,2021-08-16,262
Kiengiang,2021-08-16,32
Kontum,2021-08-16,0
Laichau,2021-08-16,0
Lamdong,2021-08-16,8
Langson,2021-08-16,4
Laocai,2021-08-16,2
Longan,2021-08-16,599
Namdinh,2021-08-16,6
Nghean,2021-08-16,24
Ninhbinh,2021-08-16,3
Ninhthuan,2021-08-16,27
Phutho,2021-08-16,0
Phuyen,2021-08-16,62
Quangbinh,2021-08-16,2
Quangnam,2021-08-16,11
Quangngai,2021-08-16,4
Quangninh,2021-08-16,0
Quangtri,2021-08-16,0
Soctrang,2021-08-16,75
Sonla,2021-08-16,2
Tayninh,2021-08-16,52
Thaibinh,2021-08-16,0
Thainguyen,2021-08-16,1
Thanhhoa,2021-08-16,6
Thuathienhue,2021-08-16,60
Tiengiang,2021-08-16,152
Travinh,2021-08-16,71
Tuyenquang,2021-08-16,0
Vinhlong,2021-08-16,131
Vinhphuc,2021-08-16,0
Yenbai,2021-08-16,0
Angiang,2021-08-17,33
Bacgiang,2021-08-17,0
Backan,2021-08-17,0
Baclieu,2021-08-17,3
Bacninh,2021-08-17,22
Bariavungtau,2021-08-17,80
Bentre,2021-08-17,10
Binhduong,2021-08-17,3332
Binhphuoc,2021-08-17,3
Binhthuan,2021-08-17,55
Camau,2021-08-17,2
Cantho,2021-08-17,172
Caobang,2021-08-17,0
Daklak,2021-08-17,24
Daknong,2021-08-17,0
Danang,2021-08-17,124
Dienbien,2021-08-17,0
Dongnai,2021-08-17,298
Dongthap,2021-08-17,171
Gialai,2021-08-17,26
Hagiang,2021-08-17,0
Haiduong,2021-08-17,0
Haiphong,2021-08-17,0
Hanam,2021-08-17,0
Hanoi,2021-08-17,61
Hatinh,2021-08-17,19
Haugiang,2021-08-17,0
Hoabinh,2021-08-17,0
Hochiminh,2021-08-17,3565
Hungyen,2021-08-17,0
Khanhhoa,2021-08-17,139
Kiengiang,2021-08-17,31
Kontum,2021-08-17,0
Laichau,2021-08-17,0
Lamdong,2021-08-17,3
Langson,2021-08-17,3
Laocai,2021-08-17,4
Longan,2021-08-17,581
Namdinh,2021-08-17,0
Nghean,2021-08-17,16
Ninhbinh,2021-08-17,0
Ninhthuan,2021-08-17,11
Phutho,2021-08-17,0
Phuyen,2021-08-17,71
Quangbinh,2021-08-17,0
Quangnam,2021-08-17,11
Quangngai,2021-08-17,5
Quangninh,2021-08-17,0
Quangtri,2021-08-17,5
Soctrang,2021-08-17,44
Sonla,2021-08-17,0
Tayninh,2021-08-17,88
Thaibinh,2021-08-17,1
Thainguyen,2021-08-17,1
Thanhhoa,2021-08-17,12
Thuathienhue,2021-08-17,1
Tiengiang,2021-08-17,411
Travinh,2021-08-17,79
Tuyenquang,2021-08-17,0
Vinhlong,2021-08-17,76
Vinhphuc,2021-08-17,0
Yenbai,2021-08-17,0
Angiang,2021-08-18,105
Bacgiang,2021-08-18,0
Backan,2021-08-18,1
Baclieu,2021-08-18,1
Bacninh,2021-08-18,7
Bariavungtau,2021-08-18,0
Bentre,2021-08-18,72
Binhduong,2021-08-18,2513
Binhphuoc,2021-08-18,0
Binhthuan,2021-08-18,20
Camau,2021-08-18,2
Cantho,2021-08-18,91
Caobang,2021-08-18,0
Daklak,2021-08-18,5
Daknong,2021-08-18,13
Danang,2021-08-18,278
Dienbien,2021-08-18,1
Dongnai,2021-08-18,443
Dongthap,2021-08-18,31
Gialai,2021-08-18,7
Hagiang,2021-08-18,0
Haiduong,2021-08-18,0
Haiphong,2021-08-18,0
Hanam,2021-08-18,0
Hanoi,2021-08-18,48
Hatinh,2021-08-18,8
Haugiang,2021-08-18,16
Hoabinh,2021-08-18,0
Hochiminh,2021-08-18,3733
Hungyen,2021-08-18,4
Khanhhoa,2021-08-18,86
Kiengiang,2021-08-18,169
Kontum,2021-08-18,0
Laichau,2021-08-18,0
Lamdong,2021-08-18,6
Langson,2021-08-18,1
Laocai,2021-08-18,4
Longan,2021-08-18,428
Namdinh,2021-08-18,0
Nghean,2021-08-18,59
Ninhbinh,2021-08-18,1
Ninhthuan,2021-08-18,8
Phutho,2021-08-18,0
Phuyen,2021-08-18,65
Quangbinh,2021-08-18,8
Quangnam,2021-08-18,53
Quangngai,2021-08-18,9
Quangninh,2021-08-18,3
Quangtri,2021-08-18,12
Soctrang,2021-08-18,0
Sonla,2021-08-18,2
Tayninh,2021-08-18,104
Thaibinh,2021-08-18,1
Thainguyen,2021-08-18,0
Thanhhoa,2021-08-18,6
Thuathienhue,2021-08-18,17
Tiengiang,2021-08-18,282
Travinh,2021-08-18,0
Tuyenquang,2021-08-18,0
Vinhlong,2021-08-18,61
Vinhphuc,2021-08-18,1
Yenbai,2021-08-18,0
Angiang,2021-08-19,70
Bacgiang,2021-08-19,0
Backan,2021-08-19,0
Baclieu,2021-08-19,2
Bacninh,2021-08-19,4
Bariavungtau,2021-08-19,0
Bentre,2021-08-19,0
Binhduong,2021-08-19,3255
Binhphuoc,2021-08-19,8
Binhthuan,2021-08-19,43
Camau,2021-08-19,0
Cantho,2021-08-19,134
Caobang,2021-08-19,0
Daklak,2021-08-19,0
Daknong,2021-08-19,0
Danang,2021-08-19,20
Dienbien,2021-08-19,0
Dongnai,2021-08-19,657
Dongthap,2021-08-19,185
Gialai,2021-08-19,0
Hagiang,2021-08-19,0
Haiduong,2021-08-19,2
Haiphong,2021-08-19,10
Hanam,2021-08-19,0
Hanoi,2021-08-19,53
Hatinh,2021-08-19,7
Haugiang,2021-08-19,6
Hoabinh,2021-08-19,0
Hochiminh,2021-08-19,4425
Hungyen,2021-08-19,0
Khanhhoa,2021-08-19,155
Kiengiang,2021-08-19,17
Kontum,2021-08-19,0
Laichau,2021-08-19,0
Lamdong,2021-08-19,0
Langson,2021-08-19,1
Laocai,2021-08-19,0
Longan,2021-08-19,545
Namdinh,2021-08-19,4
Nghean,2021-08-19,45
Ninhbinh,2021-08-19,2
Ninhthuan,2021-08-19,7
Phutho,2021-08-19,0
Phuyen,2021-08-19,44
Quangbinh,2021-08-19,4
Quangnam,2021-08-19,24
Quangngai,2021-08-19,16
Quangninh,2021-08-19,0
Quangtri,2021-08-19,9
Soctrang,2021-08-19,0
Sonla,2021-08-19,26
Tayninh,2021-08-19,103
Thaibinh,2021-08-19,1
Thainguyen,2021-08-19,0
Thanhhoa,2021-08-19,6
Thuathienhue,2021-08-19,0
Tiengiang,2021-08-19,478
Travinh,2021-08-19,51
Tuyenquang,2021-08-19,0
Vinhlong,2021-08-19,60
Vinhphuc,2021-08-19,0
Yenbai,2021-08-19,0
Angiang,2021-08-20,111
Bacgiang,2021-08-20,0
Backan,2021-08-20,0
Baclieu,2021-08-20,4
Bacninh,2021-08-20,10
Bariavungtau,2021-08-20,57
Bentre,2021-08-20,59
Binhduong,2021-08-20,4223
Binhphuoc,2021-08-20,11
Binhthuan,2021-08-20,29
Camau,2021-08-20,7
Cantho,2021-08-20,147
Caobang,2021-08-20,0
Daklak,2021-08-20,56
Daknong,2021-08-20,0
Danang,2021-08-20,167
Dienbien,2021-08-20,0
Dongnai,2021-08-20,686
Dongthap,2021-08-20,156
Gialai,2021-08-20,10
Hagiang,2021-08-20,0
Haiduong,2021-08-20,0
Haiphong,2021-08-20,5
Hanam,2021-08-20,1
Hanoi,2021-08-20,72
Hatinh,2021-08-20,15
Haugiang,2021-08-20,0
Hoabinh,2021-08-20,0
Hochiminh,2021-08-20,3377
Hungyen,2021-08-20,1
Khanhhoa,2021-08-20,147
Kiengiang,2021-08-20,14
Kontum,2021-08-20,0
Laichau,2021-08-20,0
Lamdong,2021-08-20,4
Langson,2021-08-20,7
Laocai,2021-08-20,1
Longan,2021-08-20,495
Namdinh,2021-08-20,0
Nghean,2021-08-20,61
Ninhbinh,2021-08-20,2
Ninhthuan,2021-08-20,4
Phutho,2021-08-20,0
Phuyen,2021-08-20,27
Quangbinh,2021-08-20,7
Quangnam,2021-08-20,17
Quangngai,2021-08-20,9
Quangninh,2021-08-20,0
Quangtri,2021-08-20,1
Soctrang,2021-08-20,0
Sonla,2021-08-20,2
Tayninh,2021-08-20,122
Thaibinh,2021-08-20,0
Thainguyen,2021-08-20,0
Thanhhoa,2021-08-20,3
Thuathienhue,2021-08-20,61
Tiengiang,2021-08-20,367
Travinh,2021-08-20,47
Tuyenquang,2021-08-20,0
Vinhlong,2021-08-20,23
Vinhphuc,2021-08-20,0
Yenbai,2021-08-20,0
Angiang,2021-08-21,72
Bacgiang,2021-08-21,0
Backan,2021-08-21,0
Baclieu,2021-08-21,0
Bacninh,2021-08-21,3
Bariavungtau,2021-08-21,57
Bentre,2021-08-21,42
Binhduong,2021-08-21,6623
Binhphuoc,2021-08-21,8
Binhthuan,2021-08-21,43
Camau,2021-08-21,6
Cantho,2021-08-21,100
Caobang,2021-08-21,0
Daklak,2021-08-21,32
Daknong,2021-08-21,0
Danang,2021-08-21,197
Dienbien,2021-08-21,0
Dongnai,2021-08-21,551
Dongthap,2021-08-21,109
Gialai,2021-08-21,11
Hagiang,2021-08-21,0
Haiduong,2021-08-21,1
Haiphong,2021-08-21,0
Hanam,2021-08-21,0
Hanoi,2021-08-21,76
Hatinh,2021-08-21,3
Haugiang,2021-08-21,12
Hoabinh,2021-08-21,0
Hochiminh,2021-08-21,4105
Hungyen,2021-08-21,0
Khanhhoa,2021-08-21,76
Kiengiang,2021-08-21,43
Kontum,2021-08-21,0
Laichau,2021-08-21,0
Lamdong,2021-08-21,10
Langson,2021-08-21,7
Laocai,2021-08-21,0
Longan,2021-08-21,393
Namdinh,2021-08-21,1
Nghean,2021-08-21,60
Ninhbinh,2021-08-21,2
Ninhthuan,2021-08-21,4
Phutho,2021-08-21,1
Phuyen,2021-08-21,45
Quangbinh,2021-08-21,4
Quangnam,2021-08-21,32
Quangngai,2021-08-21,3
Quangninh,2021-08-21,0
Quangtri,2021-08-21,0
Soctrang,2021-08-21,0
Sonla,2021-08-21,0
Tayninh,2021-08-21,83
Thaibinh,2021-08-21,0
Thainguyen,2021-08-21,0
Thanhhoa,2021-08-21,3
Thuathienhue,2021-08-21,6
Tiengiang,2021-08-21,589
Travinh,2021-08-21,24
Tuyenquang,2021-08-21,0
Vinhlong,2021-08-21,0
Vinhphuc,2021-08-21,0
Yenbai,2021-08-21,0
Angiang,2021-08-22,69
Bacgiang,2021-08-22,0
Backan,2021-08-22,0
Baclieu,2021-08-22,0
Bacninh,2021-08-22,11
Bariavungtau,2021-08-22,107
Bentre,2021-08-22,0
Binhduong,2021-08-22,3806
Binhphuoc,2021-08-22,0
Binhthuan,2021-08-22,47
Camau,2021-08-22,10
Cantho,2021-08-22,97
Caobang,2021-08-22,0
Daklak,2021-08-22,0
Daknong,2021-08-22,39
Danang,2021-08-22,183
Dienbien,2021-08-22,0
Dongnai,2021-08-22,748
Dongthap,2021-08-22,142
Gialai,2021-08-22,10
Hagiang,2021-08-22,0
Haiduong,2021-08-22,0
Haiphong,2021-08-22,0
Hanam,2021-08-22,0
Hanoi,2021-08-22,11
Hatinh,2021-08-22,20
Haugiang,2021-08-22,7
Hoabinh,2021-08-22,0
Hochiminh,2021-08-22,4413
Hungyen,2021-08-22,0
Khanhhoa,2021-08-22,160
Kiengiang,2021-08-22,15
Kontum,2021-08-22,0
Laichau,2021-08-22,0
Lamdong,2021-08-22,0
Langson,2021-08-22,5
Laocai,2021-08-22,6
Longan,2021-08-22,365
Namdinh,2021-08-22,0
Nghean,2021-08-22,68
Ninhbinh,2021-08-22,0
Ninhthuan,2021-08-22,5
Phutho,2021-08-22,0
Phuyen,2021-08-22,38
Quangbinh,2021-08-22,0
Quangnam,2021-08-22,16
Quangngai,2021-08-22,3
Quangninh,2021-08-22,0
Quangtri,2021-08-22,3
Soctrang,2021-08-22,138
Sonla,2021-08-22,15
Tayninh,2021-08-22,83
Thaibinh,2021-08-22,1
Thainguyen,2021-08-22,0
Thanhhoa,2021-08-22,0
Thuathienhue,2021-08-22,0
Tiengiang,2021-08-22,660
Travinh,2021-08-22,39
Tuyenquang,2021-08-22,0
Vinhlong,2021-08-22,49
Vinhphuc,2021-08-22,0
Yenbai,2021-08-22,0
Angiang,2021-08-23,75
Bacgiang,2021-08-23,0
Backan,2021-08-23,0
Baclieu,2021-08-23,5
Bacninh,2021-08-23,2
Bariavungtau,2021-08-23,155
Bentre,2021-08-23,65
Binhduong,2021-08-23,3183
Binhphuoc,2021-08-23,13
Binhthuan,2021-08-23,36
Camau,2021-08-23,1
Cantho,2021-08-23,85
Caobang,2021-08-23,0
Daklak,2021-08-23,128
Daknong,2021-08-23,7
Danang,2021-08-23,152
Dienbien,2021-08-23,0
Dongnai,2021-08-23,623
Dongthap,2021-08-23,100
Gialai,2021-08-23,5
Hagiang,2021-08-23,0
Haiduong,2021-08-23,0
Haiphong,2021-08-23,0
Hanam,2021-08-23,1
Hanoi,2021-08-23,41
Hatinh,2021-08-23,4
Haugiang,2021-08-23,0
Hoabinh,2021-08-23,0
Hochiminh,2021-08-23,4251
Hungyen,2021-08-23,0
Khanhhoa,2021-08-23,245
Kiengiang,2021-08-23,57
Kontum,2021-08-23,0
Laichau,2021-08-23,0
Lamdong,2021-08-23,1
Langson,2021-08-23,0
Laocai,2021-08-23,0
Longan,2021-08-23,388
Namdinh,2021-08-23,0
Nghean,2021-08-23,111
Ninhbinh,2021-08-23,6
Ninhthuan,2021-08-23,4
Phutho,2021-08-23,9
Phuyen,2021-08-23,43
Quangbinh,2021-08-23,6
Quangnam,2021-08-23,8
Quangngai,2021-08-23,0
Quangninh,2021-08-23,0
Quangtri,2021-08-23,0
Soctrang,2021-08-23,0
Sonla,2021-08-23,21
Tayninh,2021-08-23,17
Thaibinh,2021-08-23,0
Thainguyen,2021-08-23,0
Thanhhoa,2021-08-23,1
Thuathienhue,2021-08-23,17
Tiengiang,2021-08-23,459
Travinh,2021-08-23,34
Tuyenquang,2021-08-23,0
Vinhlong,2021-08-23,10
